STATION,DATE,TMAX,TMIN,TDIF,RAIN?,WT01,WT02,WT03,WT04,WT05,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT22
USW00024233,1/6/2017,40,20,20,0,,,,,,,,,,,,,,,
USW00024233,1/7/2017,37,29,8,0,,,,,,,,,,,,,,,
USW00024233,1/8/2017,45,35,10,1,1,,,,,,,,,,,,,,
USW00024233,1/9/2017,42,34,8,2,1,1,,,,,,,,,,,,,
USW00024233,1/10/2017,40,32,8,1,1,,,,,,,,,,,,,,
USW00024233,1/11/2017,34,28,6,0,,,,,,,,,,,,,,,
USW00024233,1/12/2017,40,25,15,0,,,,,,,,,,,,,,,
USW00024233,1/13/2017,37,25,12,0,,,,,,,,,,,,,,,
USW00024233,1/14/2017,44,26,18,0,,,,,,,,,,,,,,,
USW00024233,1/15/2017,43,27,16,1,1,,,,,,,,,,,,,,
USW00024233,1/16/2017,45,30,15,0,,,,,,,,,,,,,,,
USW00024233,1/17/2017,49,39,10,1,1,,,,,,,,,,,,,,
USW00024233,1/18/2017,53,44,9,1,1,,,,,,,,,,,,,,
USW00024233,1/19/2017,50,41,9,0,,,,,,,,,,,,,,,
USW00024233,1/20/2017,52,37,15,0,,,,,,,,,,,,,,,
USW00024233,1/21/2017,54,40,14,0,,,,,,,,,,,,,,,
USW00024233,1/22/2017,49,37,12,0,,,,,,,,,,,,,,,
USW00024233,1/23/2017,48,34,14,0,,,,,,,,,,,,,,,
USW00024233,1/24/2017,43,31,12,1,1,,,,,,,,,,,,,,
USW00024233,1/25/2017,44,35,9,0,,,,,,,,,,,,,,,
USW00024233,1/26/2017,47,41,6,1,1,,,,,,,,,,,,,,
USW00024233,1/27/2017,54,37,17,0,,,,,,,,,,,,,,,
USW00024233,1/28/2017,52,37,15,0,,,,,,,,,,,,,,,
USW00024233,1/29/2017,48,37,11,1,1,,,,,,,,,,,,,,
USW00024233,1/30/2017,45,40,5,1,1,,,,,,,,,,,,,,
USW00024233,1/31/2017,44,34,10,0,,,,,,,,,,,,,,,
USW00024233,2/1/2017,43,29,14,0,,,,,,,,,,,,,,,
USW00024233,2/2/2017,44,32,12,0,,,,,,,,,,,,,,,
USW00024233,2/3/2017,40,34,6,1,1,,,,,,,,,,,,,,
USW00024233,2/4/2017,46,37,9,1,1,,,,,,,,,,,,,,
USW00024233,2/5/2017,41,33,8,1,1,,,,,,,,,,,,,,
USW00024233,2/6/2017,37,30,7,2,1,1,,,,,,,,,,,,,
USW00024233,2/7/2017,38,30,8,0,,,,,,,,,,,,,,,
USW00024233,2/8/2017,40,34,6,1,1,,,,,,,,,,,,,,
USW00024233,2/9/2017,56,39,17,2,1,,1,,,,,,,,,,,,
USW00024233,2/10/2017,48,39,9,1,1,,,,,,,,,,,,,,
USW00024233,2/11/2017,49,38,11,0,,,,,,,,,,,,,,,
USW00024233,2/12/2017,51,34,17,0,,,,,,,,,,,,,,,
USW00024233,2/13/2017,57,35,22,0,,,,,,,,,,,,,,,
USW00024233,2/14/2017,58,36,22,1,1,,,,,,,,,,,,,,
USW00024233,2/15/2017,54,45,9,1,1,,,,,,,,,,,,,,
USW00024233,2/16/2017,53,46,7,1,1,,,,,,,,,,,,,,
USW00024233,2/17/2017,56,42,14,0,,,,,,,,,,,,,,,
USW00024233,2/18/2017,45,42,3,1,1,,,,,,,,,,,,,,
USW00024233,2/19/2017,47,40,7,0,,,,,,,,,,,,,,,
USW00024233,2/20/2017,45,40,5,1,1,,,,,,,,,,,,,,
USW00024233,2/21/2017,48,39,9,1,1,,,,,,,,,,,,,,
USW00024233,2/22/2017,46,35,11,0,,,,,,,,,,,,,,,
USW00024233,2/23/2017,44,34,10,1,1,,,,,,,,,,,,,,
USW00024233,2/24/2017,47,32,15,0,,,,,,,,,,,,,,,
USW00024233,2/25/2017,44,32,12,0,,,,,,,,,,,,,,,
USW00024233,2/26/2017,41,35,6,1,1,,,,,,,,,,,,,,
USW00024233,2/27/2017,41,33,8,1,1,,,,,,,,,,,,,,
USW00024233,2/28/2017,47,33,14,2,1,1,,,,,,,,,,,,,
USW00024233,3/1/2017,49,41,8,1,1,,,,,,,,,,,,,,
USW00024233,3/2/2017,47,41,6,0,,,,,,,,,,,,,,,
USW00024233,3/3/2017,51,39,12,1,1,,,,,,,,,,,,,,
USW00024233,3/4/2017,46,34,12,0,,,,,,,,,,,,,,,
USW00024233,3/5/2017,45,34,11,0,,,,,,,,,,,,,,,
USW00024233,3/6/2017,43,35,8,0,,,,,,,,,,,,,,,
USW00024233,3/7/2017,42,35,7,1,1,,,,,,,,,,,,,,
USW00024233,3/8/2017,43,37,6,1,1,,,,,,,,,,,,,,
USW00024233,3/9/2017,49,39,10,2,1,1,,,,,,,,,,,,,
USW00024233,3/10/2017,52,44,8,1,1,,,,,,,,,,,,,,
USW00024233,3/11/2017,53,40,13,2,1,1,,,,,,,,,,,,,
USW00024233,3/12/2017,53,45,8,1,1,,,,,,,,,,,,,,
USW00024233,3/13/2017,53,47,6,1,1,,,,,,,,,,,,,,
USW00024233,3/14/2017,57,48,9,1,1,,,,,,,,,,,,,,
USW00024233,3/15/2017,50,44,6,1,1,,,,,,,,,,,,,,
USW00024233,3/16/2017,52,39,13,0,,,,,,,,,,,,,,,
USW00024233,3/17/2017,53,37,16,1,1,,,,,,,,,,,,,,
USW00024233,3/18/2017,57,35,22,1,1,,,,,,,,,,,,,,
USW00024233,3/19/2017,53,34,19,0,,,,,,,,,,,,,,,
USW00024233,3/20/2017,54,38,16,0,,,,,,,,,,,,,,,
USW00024233,3/21/2017,56,46,10,0,,,,,,,,,,,,,,,
USW00024233,3/22/2017,56,43,13,0,,,,,,,,,,,,,,,
USW00024233,3/23/2017,58,39,19,1,1,,,,,,,,,,,,,,
USW00024233,3/24/2017,54,44,10,1,1,,,,,,,,,,,,,,
USW00024233,3/25/2017,52,43,9,0,,,,,,,,,,,,,,,
USW00024233,3/26/2017,49,43,6,1,1,,,,,,,,,,,,,,
USW00024233,3/27/2017,53,44,9,1,1,,,,,,,,,,,,,,
USW00024233,3/28/2017,53,44,9,0,,,,,,,,,,,,,,,
USW00024233,3/29/2017,55,45,10,1,1,,,,,,,,,,,,,,
USW00024233,3/30/2017,54,43,11,0,,,,,,,,,,,,,,,
USW00024233,3/31/2017,56,37,19,1,1,,,,,,,,,,,,,,
USW00024233,4/1/2017,56,45,11,1,1,,,,,,,,,,,,,,
USW00024233,4/2/2017,55,41,14,1,1,,,,,,,,,,,,,,
USW00024233,4/3/2017,53,40,13,0,,,,,,,,,,,,,,,
USW00024233,4/4/2017,61,43,18,1,1,,,,,,,,,,,,,,
USW00024233,4/5/2017,54,48,6,1,1,,,,,,,,,,,,,,
USW00024233,4/6/2017,60,47,13,1,1,,,,,,,,,,,,,,
USW00024233,4/7/2017,59,46,13,0,,,,,,,,,,,,,,,
USW00024233,4/8/2017,52,41,11,0,,,,,,,,,,,,,,,
USW00024233,4/9/2017,56,39,17,0,,,,,,,,,,,,,,,
USW00024233,4/10/2017,53,41,12,1,1,,,,,,,,,,,,,,
USW00024233,4/11/2017,57,38,19,0,,,,,,,,,,,,,,,
USW00024233,4/12/2017,59,45,14,1,1,,,,,,,,,,,,,,
USW00024233,4/13/2017,54,43,11,0,,,,,,,,,,,,,,,
USW00024233,4/14/2017,52,42,10,0,,,,,,,,,,,,,,,
USW00024233,4/15/2017,57,41,16,0,,,,,,,,,,,,,,,
USW00024233,4/16/2017,66,42,24,0,,,,,,,,,,,,,,,
USW00024233,4/17/2017,60,50,10,1,1,,,,,,,,,,,,,,
USW00024233,4/18/2017,60,48,12,1,1,,,,,,,,,,,,,,
USW00024233,4/19/2017,56,46,10,1,1,,,,,,,,,,,,,,
USW00024233,4/20/2017,58,44,14,0,,,,,,,,,,,,,,,
USW00024233,4/21/2017,66,43,23,0,,,,,,,,,,,,,,,
USW00024233,4/22/2017,63,48,15,1,1,,,,,,,,,,,,,,
USW00024233,4/23/2017,53,45,8,1,1,,,,,,,,,,,,,,
USW00024233,4/24/2017,57,45,12,0,,,,,,,,,,,,,,,
USW00024233,4/25/2017,56,47,9,1,1,,,,,,,,,,,,,,
USW00024233,4/26/2017,58,45,13,1,1,,,,,,,,,,,,,,
USW00024233,4/27/2017,56,44,12,0,,,,,,,,,,,,,,,
USW00024233,4/28/2017,59,43,16,0,,,,,,,,,,,,,,,
USW00024233,4/29/2017,57,42,15,1,1,,,,,,,,,,,,,,
USW00024233,4/30/2017,56,47,9,1,1,,,,,,,,,,,,,,
USW00024233,5/1/2017,50,45,5,0,,,,,,,,,,,,,,,
USW00024233,5/2/2017,61,43,18,0,,,,,,,,,,,,,,,
USW00024233,5/3/2017,74,55,19,2,1,1,,,,,,,,,,,,,
USW00024233,5/4/2017,76,53,23,3,1,1,1,,,,,,,,,,,,
USW00024233,5/5/2017,59,46,13,3,1,1,1,,,,,,,,,,,,
USW00024233,5/6/2017,60,43,17,0,,,,,,,,,,,,,,,
USW00024233,5/7/2017,62,45,17,0,,,,,,,,,,,,,,,
USW00024233,5/8/2017,64,46,18,0,,,,,,,,,,,,,,,
USW00024233,5/9/2017,70,47,23,0,,,,,,,,,,,,,,,
USW00024233,5/10/2017,71,51,20,0,,,,,,,,,,,,,,,
USW00024233,5/11/2017,60,46,14,1,1,,,,,,,,,,,,,,
USW00024233,5/12/2017,54,43,11,1,1,,,,,,,,,,,,,,
USW00024233,5/13/2017,57,45,12,1,1,,,,,,,,,,,,,,
USW00024233,5/14/2017,59,47,12,1,1,,,,,,,,,,,,,,
USW00024233,5/15/2017,52,46,6,1,1,,,,,,,,,,,,,,
USW00024233,5/16/2017,54,45,9,1,1,,,,,,,,,,,,,,
USW00024233,5/17/2017,60,45,15,0,,,,,,,,,,,,,,,
USW00024233,5/18/2017,64,48,16,0,,,,,,,,,,,,,,,
USW00024233,5/19/2017,71,50,21,0,,,,,,,,,,,,,,,
USW00024233,5/20/2017,72,53,19,0,,,,,,,,,,,,,,,
USW00024233,5/21/2017,76,52,24,0,,,,,,,,,,,,,,,
USW00024233,5/22/2017,83,56,27,0,,,,,,,,,,,,,,,
USW00024233,5/23/2017,78,53,25,0,,,,,,,,,,,,,,,
USW00024233,5/24/2017,63,46,17,0,,,,,,,,,,,,,,,
USW00024233,5/25/2017,70,47,23,0,,,,,,,,,,,,,,,
USW00024233,5/26/2017,81,51,30,0,,,,,,,,,,,,,,,
USW00024233,5/27/2017,86,55,31,0,,,,,,,,,,,,,,,
USW00024233,5/28/2017,86,56,30,0,,,,,,,,,,,,,,,
USW00024233,5/29/2017,74,52,22,1,1,,,,,,,,,,,,,,
USW00024233,5/30/2017,58,52,6,1,1,,,,,,,,,,,,,,
USW00024233,5/31/2017,72,52,20,1,1,,,,,,,,,,,,,,
USW00024233,6/1/2017,67,56,11,1,1,,,,,,,,,,,,,,
USW00024233,6/2/2017,73,53,20,0,,,,,,,,,,,,,,,
USW00024233,6/3/2017,67,53,14,0,,,,,,,,,,,,,,,
USW00024233,6/4/2017,67,52,15,0,,,,,,,,,,,,,,,
USW00024233,6/5/2017,74,50,24,0,,,,,,,,,,,,,,,
USW00024233,6/6/2017,84,53,31,0,,,,,,,,,,,,,,,
USW00024233,6/7/2017,79,56,23,1,1,,,,,,,,,,,,,,
USW00024233,6/8/2017,63,54,9,1,1,,,,,,,,,,,,,,
USW00024233,6/9/2017,63,50,13,0,,,,,,,,,,,,,,,
USW00024233,6/10/2017,67,48,19,0,,,,,,,,,,,,,,,
USW00024233,6/11/2017,70,52,18,0,,,,,,,,,,,,,,,
USW00024233,6/12/2017,64,52,12,0,,,,,,,,,,,,,,,
USW00024233,6/13/2017,65,52,13,0,,,,,,,,,,,,,,,
USW00024233,6/14/2017,65,51,14,0,,,,,,,,,,,,,,,
USW00024233,6/15/2017,61,53,8,1,1,,,,,,,,,,,,,,
USW00024233,6/16/2017,68,53,15,0,,,,,,,,,,,,,,,
USW00024233,6/17/2017,63,51,12,1,1,,,,,,,,,,,,,,
USW00024233,6/18/2017,71,55,16,1,1,,,,,,,,,,,,,,
USW00024233,6/19/2017,74,56,18,2,1,1,,,,,,,,,,,,,
USW00024233,6/20/2017,73,56,17,1,1,,,,,,,,,,,,,,
USW00024233,6/21/2017,69,53,16,0,,,,,,,,,,,,,,,
USW00024233,6/22/2017,75,50,25,0,,,,,,,,,,,,,,,
USW00024233,6/23/2017,81,55,26,0,,,,,,,,,,,,,,,
USW00024233,6/24/2017,89,61,28,0,,,,,,,,,,,,,,,
USW00024233,6/25/2017,96,64,32,0,,,,,,,,,,,,,,,
USW00024233,6/26/2017,72,55,17,0,,,,,,,,,,,,,,,
USW00024233,6/27/2017,71,53,18,0,,,,,,,,,,,,,,,
USW00024233,6/28/2017,68,54,14,0,,,,,,,,,,,,,,,
USW00024233,6/29/2017,78,53,25,0,,,,,,,,,,,,,,,
USW00024233,6/30/2017,86,57,29,0,,,,,,,,,,,,,,,
USW00024233,7/1/2017,72,55,17,0,,,,,,,,,,,,,,,
USW00024233,7/2/2017,77,54,23,0,,,,,,,,,,,,,,,
USW00024233,7/3/2017,70,56,14,0,,,,,,,,,,,,,,,
USW00024233,7/4/2017,78,53,25,1,,,,,,1,,,,,,,,,
USW00024233,7/5/2017,85,57,28,0,,,,,,,,,,,,,,,
USW00024233,7/6/2017,85,55,30,0,,,,,,,,,,,,,,,
USW00024233,7/7/2017,72,55,17,0,,,,,,,,,,,,,,,
USW00024233,7/8/2017,81,58,23,0,,,,,,,,,,,,,,,
USW00024233,7/9/2017,80,56,24,0,,,,,,,,,,,,,,,
USW00024233,7/10/2017,73,58,15,0,,,,,,,,,,,,,,,
USW00024233,7/11/2017,75,54,21,0,,,,,,,,,,,,,,,
USW00024233,7/12/2017,78,54,24,0,,,,,,,,,,,,,,,
USW00024233,7/13/2017,75,57,18,0,,,,,,,,,,,,,,,
USW00024233,7/14/2017,79,57,22,0,,,,,,,,,,,,,,,
USW00024233,7/15/2017,77,54,23,0,,,,,,,,,,,,,,,
USW00024233,7/16/2017,72,55,17,0,,,,,,,,,,,,,,,
USW00024233,7/17/2017,78,55,23,0,,,,,,,,,,,,,,,
USW00024233,7/18/2017,82,56,26,0,,,,,,,,,,,,,,,
USW00024233,7/19/2017,78,53,25,0,,,,,,,,,,,,,,,
USW00024233,7/20/2017,74,59,15,0,,,,,,,,,,,,,,,
USW00024233,7/21/2017,78,55,23,0,,,,,,,,,,,,,,,
USW00024233,7/22/2017,85,63,22,0,,,,,,,,,,,,,,,
USW00024233,7/23/2017,76,62,14,0,,,,,,,,,,,,,,,
USW00024233,7/24/2017,82,56,26,0,,,,,,,,,,,,,,,
USW00024233,7/25/2017,87,58,29,0,,,,,,,,,,,,,,,
USW00024233,7/26/2017,84,56,28,0,,,,,,,,,,,,,,,
USW00024233,7/27/2017,70,57,13,1,1,,,,,,,,,,,,,,
USW00024233,7/28/2017,79,56,23,0,,,,,,,,,,,,,,,
USW00024233,7/29/2017,81,54,27,0,,,,,,,,,,,,,,,
USW00024233,7/30/2017,80,58,22,0,,,,,,,,,,,,,,,
USW00024233,7/31/2017,85,60,25,0,,,,,,,,,,,,,,,
USW00024233,8/1/2017,87,60,27,1,,,,,,1,,,,,,,,,
USW00024233,8/2/2017,91,69,22,1,,,,,,1,,,,,,,,,
USW00024233,8/3/2017,94,68,26,1,,,,,,1,,,,,,,,,
USW00024233,8/4/2017,91,62,29,1,,,,,,1,,,,,,,,,
USW00024233,8/5/2017,82,58,24,1,,,,,,1,,,,,,,,,
USW00024233,8/6/2017,82,58,24,1,,,,,,1,,,,,,,,,
USW00024233,8/7/2017,84,57,27,1,,,,,,1,,,,,,,,,
USW00024233,8/8/2017,89,59,30,2,1,,,,,1,,,,,,,,,
USW00024233,8/9/2017,91,61,30,1,,,,,,1,,,,,,,,,
USW00024233,8/10/2017,90,60,30,2,1,,,,,1,,,,,,,,,
USW00024233,8/11/2017,77,57,20,2,1,,,,,1,,,,,,,,,
USW00024233,8/12/2017,76,58,18,0,,,,,,,,,,,,,,,
USW00024233,8/13/2017,74,60,14,1,1,,,,,,,,,,,,,,
USW00024233,8/14/2017,73,56,17,0,,,,,,,,,,,,,,,
USW00024233,8/15/2017,78,55,23,0,,,,,,,,,,,,,,,
USW00024233,8/16/2017,79,57,22,0,,,,,,,,,,,,,,,
USW00024233,8/17/2017,75,59,16,0,,,,,,,,,,,,,,,
USW00024233,8/18/2017,73,55,18,0,,,,,,,,,,,,,,,
USW00024233,8/19/2017,76,58,18,0,,,,,,,,,,,,,,,
USW00024233,8/20/2017,77,56,21,0,,,,,,,,,,,,,,,
USW00024233,8/21/2017,83,57,26,1,1,,,,,,,,,,,,,,
USW00024233,8/22/2017,86,60,26,0,,,,,,,,,,,,,,,
USW00024233,8/23/2017,75,59,16,0,,,,,,,,,,,,,,,
USW00024233,8/24/2017,72,58,14,0,,,,,,,,,,,,,,,
USW00024233,8/25/2017,76,54,22,0,,,,,,,,,,,,,,,
USW00024233,8/26/2017,84,54,30,0,,,,,,,,,,,,,,,
USW00024233,8/27/2017,87,61,26,0,,,,,,,,,,,,,,,
USW00024233,8/28/2017,88,62,26,0,,,,,,,,,,,,,,,
USW00024233,8/29/2017,85,60,25,0,,,,,,,,,,,,,,,
USW00024233,8/30/2017,77,60,17,0,,,,,,,,,,,,,,,
USW00024233,8/31/2017,75,61,14,1,1,,,,,,,,,,,,,,
USW00024233,9/1/2017,85,57,28,0,,,,,,,,,,,,,,,
USW00024233,9/2/2017,90,62,28,1,,,,,,1,,,,,,,,,
USW00024233,9/3/2017,90,65,25,0,,,,,,,,,,,,,,,
USW00024233,9/4/2017,88,65,23,0,,,,,,,,,,,,,,,
USW00024233,9/5/2017,85,66,19,1,,,,,,1,,,,,,,,,
USW00024233,9/6/2017,81,63,18,1,,,,,,1,,,,,,,,,
USW00024233,9/7/2017,75,61,14,0,,,,,,,,,,,,,,,
USW00024233,9/8/2017,71,60,11,0,,,,,,,,,,,,,,,
USW00024233,9/9/2017,68,59,9,0,,,,,,,,,,,,,,,
USW00024233,9/10/2017,73,55,18,0,,,,,,,,,,,,,,,
USW00024233,9/11/2017,80,52,28,0,,,,,,,,,,,,,,,
USW00024233,9/12/2017,77,57,20,0,,,,,,,,,,,,,,,
USW00024233,9/13/2017,70,53,17,0,,,,,,,,,,,,,,,
USW00024233,9/14/2017,74,54,20,0,,,,,,,,,,,,,,,
USW00024233,9/15/2017,76,50,26,1,,,,,,1,,,,,,,,,
USW00024233,9/16/2017,76,53,23,2,1,,,,,1,,,,,,,,,
USW00024233,9/17/2017,64,54,10,1,1,,,,,,,,,,,,,,
USW00024233,9/18/2017,62,50,12,1,1,,,,,,,,,,,,,,
USW00024233,9/19/2017,64,50,14,1,1,,,,,,,,,,,,,,
USW00024233,9/20/2017,57,50,7,1,1,,,,,,,,,,,,,,
USW00024233,9/21/2017,64,50,14,0,,,,,,,,,,,,,,,
USW00024233,9/22/2017,68,51,17,0,,,,,,,,,,,,,,,
USW00024233,9/23/2017,68,54,14,0,,,,,,,,,,,,,,,
USW00024233,9/24/2017,72,50,22,0,,,,,,,,,,,,,,,
USW00024233,9/25/2017,65,56,9,0,,,,,,,,,,,,,,,
USW00024233,9/26/2017,74,55,19,1,1,,,,,,,,,,,,,,
USW00024233,9/27/2017,80,54,26,0,,,,,,,,,,,,,,,
USW00024233,9/28/2017,86,55,31,0,,,,,,,,,,,,,,,
USW00024233,9/29/2017,67,54,13,1,1,,,,,,,,,,,,,,
USW00024233,9/30/2017,64,52,12,1,1,,,,,,,,,,,,,,
USW00024233,10/1/2017,62,50,12,1,1,,,,,,,,,,,,,,
USW00024233,10/2/2017,62,47,15,0,,,,,,,,,,,,,,,
USW00024233,10/3/2017,69,44,25,0,,,,,,,,,,,,,,,
USW00024233,10/4/2017,68,45,23,0,,,,,,,,,,,,,,,
USW00024233,10/5/2017,69,45,24,0,,,,,,,,,,,,,,,
USW00024233,10/6/2017,66,46,20,1,1,,,,,,,,,,,,,,
USW00024233,10/7/2017,62,49,13,1,1,,,,,,,,,,,,,,
USW00024233,10/8/2017,62,46,16,0,,,,,,,,,,,,,,,
USW00024233,10/9/2017,64,43,21,0,,,,,,,,,,,,,,,
USW00024233,10/10/2017,60,45,15,0,,,,,,,,,,,,,,,
USW00024233,10/11/2017,57,43,14,1,1,,,,,,,,,,,,,,
USW00024233,10/12/2017,50,45,5,1,1,,,,,,,,,,,,,,
USW00024233,10/13/2017,54,41,13,0,,,,,,,,,,,,,,,
USW00024233,10/14/2017,56,38,18,0,,,,,,,,,,,,,,,
USW00024233,10/15/2017,63,41,22,0,,,,,,,,,,,,,,,
USW00024233,10/16/2017,62,42,20,1,1,,,,,,,,,,,,,,
USW00024233,10/17/2017,60,49,11,1,1,,,,,,,,,,,,,,
USW00024233,10/18/2017,64,47,17,1,1,,,,,,,,,,,,,,
USW00024233,10/19/2017,54,50,4,1,1,,,,,,,,,,,,,,
USW00024233,10/20/2017,53,46,7,1,1,,,,,,,,,,,,,,
USW00024233,10/21/2017,58,45,13,1,1,,,,,,,,,,,,,,
USW00024233,10/22/2017,60,50,10,0,,,,,,,,,,,,,,,
USW00024233,10/23/2017,65,49,16,0,,,,,,,,,,,,,,,
USW00024233,10/24/2017,66,46,20,0,,,,,,,,,,,,,,,
USW00024233,10/25/2017,59,44,15,1,1,,,,,,,,,,,,,,
USW00024233,10/26/2017,58,49,9,1,1,,,,,,,,,,,,,,
USW00024233,10/27/2017,66,46,20,1,1,,,,,,,,,,,,,,
USW00024233,10/28/2017,68,44,24,1,1,,,,,,,,,,,,,,
USW00024233,10/29/2017,56,46,10,2,1,1,,,,,,,,,,,,,
USW00024233,10/30/2017,63,45,18,0,,,,,,,,,,,,,,,
USW00024233,10/31/2017,58,38,20,0,,,,,,,,,,,,,,,
USW00024233,11/1/2017,55,47,8,1,1,,,,,,,,,,,,,,
USW00024233,11/2/2017,50,42,8,1,1,,,,,,,,,,,,,,
USW00024233,11/3/2017,43,33,10,1,1,,,,,,,,,,,,,,
USW00024233,11/4/2017,41,35,6,1,1,,,,,,,,,,,,,,
USW00024233,11/5/2017,40,33,7,1,1,,,,,,,,,,,,,,
USW00024233,11/6/2017,47,36,11,1,1,,,,,,,,,,,,,,
USW00024233,11/7/2017,48,38,10,0,,,,,,,,,,,,,,,
USW00024233,11/8/2017,54,45,9,0,,,,,,,,,,,,,,,
USW00024233,11/9/2017,50,43,7,1,1,,,,,,,,,,,,,,
USW00024233,11/10/2017,51,41,10,1,1,,,,,,,,,,,,,,
USW00024233,11/11/2017,52,43,9,1,1,,,,,,,,,,,,,,
USW00024233,11/12/2017,57,47,10,1,1,,,,,,,,,,,,,,
USW00024233,11/13/2017,55,45,10,1,1,,,,,,,,,,,,,,
USW00024233,11/14/2017,54,44,10,1,1,,,,,,,,,,,,,,
USW00024233,11/15/2017,53,43,10,1,1,,,,,,,,,,,,,,
USW00024233,11/16/2017,44,42,2,1,1,,,,,,,,,,,,,,
USW00024233,11/17/2017,50,42,8,0,,,,,,,,,,,,,,,
USW00024233,11/18/2017,52,41,11,0,,,,,,,,,,,,,,,
USW00024233,11/19/2017,53,39,14,1,1,,,,,,,,,,,,,,
USW00024233,11/20/2017,50,41,9,1,1,,,,,,,,,,,,,,
USW00024233,11/21/2017,60,38,22,1,1,,,,,,,,,,,,,,
USW00024233,11/22/2017,68,56,12,1,1,,,,,,,,,,,,,,
USW00024233,11/23/2017,59,48,11,1,1,,,,,,,,,,,,,,
USW00024233,11/24/2017,52,46,6,0,,,,,,,,,,,,,,,
USW00024233,11/25/2017,51,43,8,1,1,,,,,,,,,,,,,,
USW00024233,11/26/2017,58,42,16,2,1,1,,,,,,,,,,,,,
USW00024233,11/27/2017,50,42,8,0,,,,,,,,,,,,,,,
USW00024233,11/28/2017,47,43,4,1,1,,,,,,,,,,,,,,
USW00024233,11/29/2017,50,41,9,0,,,,,,,,,,,,,,,
USW00024233,11/30/2017,46,41,5,1,1,,,,,,,,,,,,,,
USW00024233,12/1/2017,48,38,10,1,1,,,,,,,,,,,,,,
USW00024233,12/2/2017,44,41,3,1,1,,,,,,,,,,,,,,
USW00024233,12/3/2017,46,39,7,1,1,,,,,,,,,,,,,,
USW00024233,12/4/2017,45,34,11,2,1,1,,,,,,,,,,,,,
USW00024233,12/5/2017,45,33,12,2,1,1,,,,,,,,,,,,,
USW00024233,12/6/2017,52,36,16,0,,,,,,,,,,,,,,,
USW00024233,12/7/2017,52,34,18,1,1,,,,,,,,,,,,,,
USW00024233,12/8/2017,43,29,14,0,,,,,,,,,,,,,,,
USW00024233,12/9/2017,44,29,15,0,,,,,,,,,,,,,,,
USW00024233,12/10/2017,49,34,15,0,,,,,,,,,,,,,,,
USW00024233,12/11/2017,49,29,20,0,,,,,,,,,,,,,,,
USW00024233,12/12/2017,46,32,14,0,,,,,,,,,,,,,,,
USW00024233,12/13/2017,48,34,14,0,,,,,,,,,,,,,,,
USW00024233,12/14/2017,50,36,14,0,,,,,,,,,,,,,,,
USW00024233,12/15/2017,43,37,6,0,,,,,,,,,,,,,,,
USW00024233,12/16/2017,45,37,8,1,1,,,,,,,,,,,,,,
USW00024233,12/17/2017,50,42,8,2,1,,,,,1,,,,,,,,,
USW00024233,12/18/2017,49,41,8,1,1,,,,,,,,,,,,,,
USW00024233,12/19/2017,50,40,10,1,1,,,,,,,,,,,,,,
USW00024233,12/20/2017,49,32,17,1,1,,,,,,,,,,,,,,
USW00024233,12/21/2017,41,29,12,1,1,,,,,,,,,,,,,,
USW00024233,12/22/2017,40,35,5,1,1,,,,,,,,,,,,,,
USW00024233,12/23/2017,38,29,9,0,,,,,,,,,,,,,,,
USW00024233,12/24/2017,38,28,10,2,1,,,,,1,,,,,,,,,
USW00024233,12/25/2017,35,31,4,1,1,,,,,,,,,,,,,,
USW00024233,12/26/2017,39,31,8,2,1,,,,,1,,,,,,,,,
USW00024233,12/27/2017,41,33,8,1,1,,,,,,,,,,,,,,
USW00024233,12/28/2017,48,38,10,1,1,,,,,,,,,,,,,,
USW00024233,12/29/2017,54,39,15,0,,,,,,,,,,,,,,,
USW00024233,12/30/2017,48,38,10,0,,,,,,,,,,,,,,,
USW00024233,12/31/2017,43,33,10,0,,,,,,,,,,,,,,,
USW00024233,1/1/2018,44,31,13,1,1,,,,,,,,,,,,,,
USW00024233,1/2/2018,44,34,10,0,,,,,,,,,,,,,,,
USW00024233,1/3/2018,49,33,16,0,,,,,,,,,,,,,,,
USW00024233,1/4/2018,47,35,12,1,1,,,,,,,,,,,,,,
USW00024233,1/5/2018,51,45,6,1,1,,,,,,,,,,,,,,
USW00024233,1/6/2018,48,42,6,1,1,,,,,,,,,,,,,,
USW00024233,1/7/2018,45,41,4,1,1,,,,,,,,,,,,,,
USW00024233,1/8/2018,49,43,6,1,1,,,,,,,,,,,,,,
USW00024233,1/9/2018,50,43,7,1,1,,,,,,,,,,,,,,
USW00024233,1/10/2018,45,41,4,1,1,,,,,,,,,,,,,,
USW00024233,1/11/2018,50,42,8,1,1,,,,,,,,,,,,,,
USW00024233,1/12/2018,51,48,3,1,1,,,,,,,,,,,,,,
USW00024233,1/13/2018,58,45,13,1,1,,,,,,,,,,,,,,
USW00024233,1/14/2018,56,40,16,1,1,,,,,,,,,,,,,,
USW00024233,1/15/2018,64,41,23,1,1,,,,,,,,,,,,,,
USW00024233,1/16/2018,56,44,12,1,1,,,,,,,,,,,,,,
USW00024233,1/17/2018,56,45,11,1,1,,,,,,,,,,,,,,
USW00024233,1/18/2018,52,39,13,1,1,,,,,,,,,,,,,,
USW00024233,1/19/2018,46,38,8,0,,,,,,,,,,,,,,,
USW00024233,1/20/2018,49,39,10,1,1,,,,,,,,,,,,,,
